qnrnumb;visit;howoft;likenet;research;safeweb;goodtool;notouse;another;likeproc;hassle;visits;friend;billbrd;banner;surfing;sengine;tv;theater;nwspaper;other;easyuse;helpful;positive;useonly;influenc;secure;didbuy;better;howmuch;safe;wanttest;price;tradein;handson;checkit;noweeks;worth;sticker;actual;age;marital;children;educate;race;income;gender
993;1;1;1;2;2;1;5;3;2;5;1;0;0;1;0;1;0;0;1;0;2;3;4;2;4;5;2; ; ;3;4;1;2;4;3;5;19000;23000;20000;51;2;1;5;3;7;1
994;1;3;3;4;3;2;4;1;2;2;7;0;0;0;0;1;1;0;0;0;4;5;3;1;4;5;2; ; ;2;5;5;5;4;1;1;6000;12000;9000;21;4;1;4;1;5;1
995;1;4;4;5;4;3;3;1;1;5;7;0;0;0;0;0;0;0;0;0;5;4;4;3;4;4;1;1;2;1;5;5;5;3;1;2;10000;16000;13000;28;2;1;4;1;6;1
996;1;3;3;3;3;3;1;1;4;5;8;0;0;1;0;1;0;0;0;0;5;4;4;3;5;5;2; ; ;4;5;5;5;5;2;2;15000;19000;16000;49;2;0;6;1;7;1
997;1;4;4;4;4;3;3;2;1;1;10;0;0;1;1;1;1;0;0;0;3;4;1;3;4;5;2; ; ;3;4;3;5;5;2;2;15000;19000;17000;38;2;1;5;1;6;1
998;1;3;3;4;3;3;3;1;1;5;7;0;0;0;0;0;1;0;0;0;4;4;3;2;4;5;2; ; ;1;4;5;1;4;2;4;4000;10000;9000;35;1; ;1;1;2;1
999;1;4;4;4;4;5;3;1;1;5;13;0;0;0;0;1;0;0;0;0;4;3;4;2;4;3;2; ; ;1;5;1;2;5;1;1;9000;13000;11000;32;5;1;4;1;5;1
1000;1;1;1;1;1;1;5;2;3;5;5;0;0;0;1;1;0;0;0;0;4;2;4;1;4;3;2; ; ;3;5;1;5;5;2;2;2000;10000;8000;47;2;1;5;5;2;2
1001;1;2;3;3;2;2;5;3;3;5;4;0;0;0;1;1;0;0;0;0;5;3;1;3;4;5;2; ; ;4;4;3;2;5;1;5;2000;10000;8000;44;4;2;5;1;2;1
1002;1;3;3;4;3;2;5;1;1;5;7;0;0;0;0;1;0;1;0;0;5;3;4;3;3;5;2; ; ;4;5;5;5;5;1;1; ;10000;8000;39;4;2;6;1;2;1
1003;1;2;2;3;2;1;4;1;3;2;8;0;0;0;0;0;0;0;0;0;5;4;4;2;5;5;1;2; ;3;4;1;5;3;1;3;7000;12000;8000;22;2;2;5;1;6;1
1004;1;3;3;4;3;3;2;1;1;2;5;0;0;0;0;1;0;0;0;0;5;3;4;2;4;4;2; ; ;3;5;3;5;2;3;6;18000;23000;21000;28;2;3;5;5;7;1
1005;1;1;1;2;1;1;3;2;2;5;2;0;0;0;0;0;1;0;0;1;4;4;2;2;3;5;2; ; ;3;5;5;3;5;1;2;2000;10000;8000;37;1; ;6;1;1;2
1006;1;1;2;2;1;1;4;3;5;5;3;0;0;1;1;0;0;0;0;0;4;2;4;1;3;4;2; ; ;4;5;5;4;3;4;1;11000;18000;17000;33;2;0;4;1;5;1
1007;1;1;1;1;1;1;3;5;1;5;2;0;1;1;0;1;0;0;0;0;3;5;2;1;5;5;2; ; ;5;4;3;1;4;1;3;15000;19000;17000;47;1; ;4;1;6;1
1008;1;1;1;2;1;1;3;3;3;2;3;0;0;0;1;1;1;0;0;0;4;4;4;2;3;4;2; ; ;1;4;5;1;3;5;6;10000;16000;14000;47;1; ;3;1;6;1
1009;1;4;5;4;4;5;1;4;1;5;7;0;0;0;1;0;1;0;0;0;2;3;4;1;4;5;1;1;2;5;4;1;5;5;1;5;10000;15000;11000;34;1; ;2;2;4;1
1010;1;4;4;4;4;5;1;2;2;3;11;0;0;0;1;0;0;0;0;0;3;3;5;1;5;4;1;1;1;5;5;2;4;5;1;5;11000;16000;12000;36;1; ;1;1;3;1
1011;1;1;1;1;1;1;4;2;1;3;1;0;0;0;0;1;0;0;0;0;5;4;3;2;3;4;2; ; ;3;5;1;1;4;1;1;20000;27000;26000;41;1; ;3;1;6;1
1012;1;4;4;4;4;3;2;1;2;2;6;0;0;0;1;0;1;0;0;0;1;2;2;1;4;3;2; ; ;3;4;1;1;5;4;4;10000;15000;13000;33;1; ;4;1;5;1
1013;1;3;4;4;3;3;2;4;1;1;7;0;0;0;1;1;1;0;0;0;5;2;2;1;5;4;2; ; ;1;5;5;4;4;1;1;13000;17000;15000;31;1; ;4;1;5;1
1014;1;4;4;5;4;4;2;1;1;1;9;0;0;0;0;1;0;0;0;0;1;2;4;2;5;4;1;1;3;4;4;2;1;5;3;4;20000;26000;23000;31;2;2;4;1;6;1
1015;1;1;1;1;1;2;5;3;1;5;1;0;0;0;0;0;1;0;0;0;5;3;5;1;5;4;1;1;3;1;5;3;5;2;2;4;7000;11000;7000;37;1; ;3;5;5;1
1016;1;3;2;4;3;3;1;1;1;1;7;0;0;0;0;1;0;0;1;0;5;4;4;2;4;5;1;1;3;1;5;2;1;5;1;1;16000;21000;17000;58;2;3;4;1;7;1
1017;1;3;3;4;3;3;1;1;3;4;6;0;0;0;1;1;0;0;0;0;5;2;1;1;4;3;2; ; ;4;3;5;5;5;1;6;12000;18000;16000;41;1; ;2;1;4;1
1018;1;4;3;4;4;3;5;1;1;5;10;0;0;0;0;0;0;0;0;0;2;5;4;4;5;4;1;1;2;4;5;4;1;5;1;1;10000;14000;11000;28;2;2;5;1;7;1
1019;1;1;1;1;1;2;3;4;5;5;5;0;0;0;1;1;0;0;0;0;1;4;4;1;3;5;2; ; ;5;5;1;1;4;2;1;12000;17000;16000;26;5;0;3;5;4;1
1020;1;2;2;2;2;2;3;4;2;5;4;0;0;0;1;1;0;0;0;0;1;3;4;2;4;5;2; ; ;5;4;5;5;1;1;4;9000;16000;14000;25;1; ;1;1;3;2
1021;1;2;2;2;2;4;3;3;1;3;2;0;0;0;1;0;0;0;0;0;5;5;3;1;4;4;2; ; ;3;4;1;5;3;3;1;6000;11000;8000;50;4;2;3;3;6;1
1022;1;3;3;4;3;3;3;3;3;5;6;0;0;0;1;0;0;0;1;0;2;4;4;1;4;4;2; ; ;2;5;1;1;3;1;2;19000;22000;20000;44;1; ;6;1;7;2
1023;1;1;1;1;1;2;5;2;1;1;1;0;0;0;0;1;0;0;0;0;4;2;2;3;4;5;2; ; ;5;3;5;5;5;1;4;4000;10000;8000;48;1; ;2;3;2;1
1024;1;2;2;3;2;3;2;2;2;1;5;0;0;0;0;0;1;0;0;0;5;3;3;4;4;4;2; ; ;1;4;1;2;5;3;5;16000;20000;18000;35;2;0;1;1;2;1
1025;1;5;5;5;5;4;2;1;1;4;14;0;0;0;0;0;0;0;0;0;2;5;4;2;4;4;2; ; ;1;5;2;3;4;1;4;8000;13000;11000;24;2;0;4;5;2;1
1026;1;1;1;2;1;1;4;3;2;5;2;0;0;0;0;1;1;0;0;0;5;2;4;4;4;5;2; ; ;3;5;1;5;3;3;1;6000;11000;8000;45;1; ;2;1;2;1
1027;1;4;4;5;4;3;2;3;1;1;8;1;0;0;1;0;0;0;0;0;4;4;2;2;3;3;2; ; ;4;5;2;1;4;1;7;2000;10000;8000;26;1; ;4;1;5;1
1028;1;4;5;4;4;1;5;4;1;1;9;0;0;0;1;0;0;0;0;0;1;4;4;2;4;4;2; ; ;2;5;1;5;5;1;9;14000;19000;16000;27;2;1;5;1;6;1
1029;1;3;2;3;3;2;3;1;4;1;7;0;0;0;0;1;0;0;0;0;5;4;3;2;5;4;1;1;2;5;3;2;1;5;1;2;7000;12000;8000;26;2;1;6;3;1;2
1030;1;2;2;2;2;2;4;2;3;5;7;0;0;1;1;0;0;0;0;1;5;4;1;1;5;4;2; ; ;5;4;5;5;4;1;5;26000;30000;28000;25;2;3;5;2;7;2
1031;1;5;5;5;5;5;1;2;1;1;10;1;0;1;0;0;1;0;0;0;5;5;4;1;4;5;2; ; ;5;4;1;1;4;2;1;10000;16000;14000;23;2;1;6;1;2;1
1032;1;3;3;4;3;3;3;5;1;1;5;0;0;0;1;1;0;1;0;0;4;3;3;1;4;5;2; ; ;4;5;1;5;5;3;5;11000;17000;15000;25;2;1;5;5;7;1
1033;1;2;2;3;2;2;3;3;1;2;3;0;0;0;0;1;0;0;0;0;5;4;3;1;5;5;1;1;3;3;4;1;5;5;1;8;2000;10000;6000;33;2;1;1;3;2;1
1034;1;2;2;2;2;3;5;3;3;1;5;0;0;1;1;1;1;0;0;0;2;4;4;1;4;5;2; ; ;5;4;1;5;5;1;7;18000;24000;21000;25;1; ;3;3;5;1
1035;1;4;5;5;4;4;4;3;1;2;9;0;0;1;0;1;1;0;0;0;5;5;2;2;4;4;2; ; ;5;4;1;4;5;4;1;10000;13000;11000;29;1; ;2;1;4;1
1036;1;3;2;3;3;2;5;1;2;5;8;0;0;0;0;0;1;0;0;0;5;5;2;1;3;4;2; ; ;1;5;3;5;4;1;1;3000;10000;8000;28;2;2;1;1;2;1
1037;1;2;2;2;2;1;5;4;3;1;1;0;0;0;0;1;0;0;0;0;3;2;1;1;4;4;2; ; ;3;4;5;3;5;2;4;19000;24000;22000;23;2;0;4;1;6;1
1038;1;5;5;2;5;1;5;4;1;1;10;0;0;0;1;0;0;0;0;0;1;5;5;2;5;5;1;1;2;5;5;5;4;5;2;5;6000;11000;8000;26;5;2;3;1;5;1
1039;1;3;3;3;3;3;5;2;4;1;4;0;0;0;1;0;0;0;0;0;5;5;4;2;4;4;2; ; ;5;5;3;2;5;2;5;16000;23000;20000;39;3;5;3;1;4;1
1040;1;3;3;3;3;4;1;1;2;5;6;0;0;0;1;0;1;0;0;0;5;2;3;5;5;5;2; ; ;5;4;3;5;2;1;3;12000;18000;16000;54;2;2;4;1;6;1
1041;1;5;5;4;5;5;1;3;1;5;11;1;0;0;1;1;1;0;0;0;1;3;4;3;4;5;2; ; ;5;5;2;1;5;1;1;9000;14000;12000;36;1; ;3;2;5;1
1042;1;2;3;3;2;2;5;4;1;3;7;0;0;0;0;0;0;0;0;0;1;3;4;2;4;2;2; ; ;4;5;1;4;5;1;1;5000;11000;9000;29;2;1;4;1;6;1
1043;1;2;3;2;2;1;2;4;1;1;3;0;0;0;0;0;1;1;0;0;5;4;3;1;4;4;2; ; ;3;5;1;1;5;1;5;10000;16000;14000;37;1; ;1;1;3;1
1044;1;4;4;5;4;4;2;1;1;3;9;0;0;0;0;1;1;0;0;0;5;3;5;5;5;4;1;1;4;4;4;1;5;5;1;3;9000;14000;10000;31;2;3;5;1;7;1
1045;1;1;1;1;1;3;3;2;1;5;4;0;0;0;0;1;0;0;0;0;4;4;3;3;4;5;2; ; ;5;5;1;1;5;3;2;15000;21000;20000;46;2;2;6;1;7;2
1046;1;3;3;4;2;3;3;2;4;5;7;0;0;0;0;1;0;0;0;0;5;3;4;2;4;3;2; ; ;4;4;5;1;3;2;5;10000;14000;12000;34;1; ;3;1;5;1
1047;1;1;3;2;1;2;5;1;1;3;5;0;0;0;1;0;0;0;0;0;3;5;3;2;4;5;2; ; ;4;4;3;1;4;2;1;9000;14000;12000;24;2;0;3;2;5;1
1048;1;2;2;3;2;2;3;4;2;5;6;0;0;0;1;1;0;0;0;0;3;4;2;2;4;4;2; ; ;5;4;1;3;4;2;10;2000;10000;8000;40;2;1;1;1;4;2
1049;1;1;1;2;1;1;3;2;1;1;2;0;0;1;0;1;0;0;1;0;5;3;3;2;4;4;2; ; ;3;5;1;1;4;3;5;11000;17000;16000;27;1; ;5;1;7;2
1050;1;5;4;3;5;5;1;2;1;5;10;0;0;0;0;0;1;0;0;0;1;3;3;1;4;5;2; ; ;5;5;4;3;5;1;1;7000;12000;10000;26;4;2;3;2;5;1
1051;1;1;1;2;1;3;1;3;1;3;7;0;0;0;0;1;0;0;1;0;1;3;2;3;4;4;2; ; ;4;5;4;5;5;3;5;14000;20000;19000;33;2;1;6;1;2;1
1052;1;5;5;3;5;1;5;1;1;5;9;0;0;1;1;0;0;0;0;0;4;3;3;3;4;3;2; ; ;5;5;5;5;3;1;3;2000;10000;8000;38;1; ;4;1;5;1
1053;1;1;2;2;1;4;2;1;3;4;1;0;0;0;0;0;1;0;1;0;4;4;3;3;3;5;2; ; ;5;4;5;4;3;1;7; ;10000;9000;31;4;1;4;1;1;2
1054;1;3;3;3;2;3;5;3;1;1;8;0;0;0;1;0;0;0;0;0;3;5;2;1;4;4;2; ; ;4;3;5;4;4;4;1;6000;11000;8000;42;1; ;4;1;6;1
1055;1;4;4;5;4;3;5;2;1;5;9;0;0;0;1;1;0;0;0;0;5;4;3;5;4;5;2; ; ;5;5;3;1;5;1;2;11000;16000;15000;23;2;2;2;2;4;2
1056;1;3;3;3;3;2;5;4;4;5;6;0;0;0;0;1;0;0;0;0;5;2;4;1;5;4;1;1;1;2;5;3;3;2;2;2;8000;14000;11000;44;2;3;1;1;2;2
1057;1;1;4;2;1;1;5;2;1;5;5;0;0;0;1;0;0;0;1;0;1;3;2;1;4;4;2; ; ;4;5;5;4;3;2;1;10000;15000;13000;45;2;1;4;1;7;1
1058;1;3;2;4;3;2;3;1;2;1;9;0;0;0;1;1;0;0;0;0;4;5;3;2;3;4;2; ; ;3;5;1;5;5;1;5;9000;13000;12000;41;1; ;3;1;6;1
1059;1;4;4;5;4;3;4;1;1;2;8;0;0;0;0;1;0;0;0;0;2;2;3;2;3;5;2; ; ;1;5;1;5;5;2;6;10000;14000;12000;27;1; ;2;1;4;1
1060;1;1;2;2;1;1;5;2;3;1;4;0;0;0;0;1;0;0;0;0;4;4;4;1;5;5;1;1;2;4;5;1;5;5;4;2;13000;17000;13000;39;2;1;3;2;4;2
1061;1;4;3;4;4;5;3;4;2;4;7;0;0;0;1;0;0;0;0;0;1;3;4;1;4;4;2; ; ;1;5;5;5;5;2;6;10000;14000;12000;42;2;3;4;1;6;1
1062;1;3;4;4;3;4;3;1;1;5;5;0;0;0;0;0;0;0;0;0;5;3;3;2;4;5;2; ; ;3;4;1;5;5;1;4;19000;25000;23000;40;2;0;5;1;7;1
1063;1;1;1;1;1;2;5;1;4;5;1;0;0;0;0;1;0;0;0;0;5;3;4;3;3;5;2; ; ;1;5;4;4;4;1;2;1000;10000;8000;30;2;0;3;1;1;2
1064;1;5;4;2;5;5;2;1;1;2;9;0;0;1;0;0;0;0;0;0;5;5;4;1;4;5;2; ; ;2;5;4;3;2;1;4; ;19000;17000;28;1; ;3;1;4;1
1065;1;5;5;3;5;3;5;3;3;1;12;0;0;0;0;1;1;0;0;0;5;5;4;3;4;4;2; ; ;5;5;5;1;4;3;4;19000;25000;23000;41;2;2;5;1;7;1
1066;1;4;5;5;4;5;1;4;1;4;11;0;0;0;1;1;0;0;0;0;5;3;3;2;4;3;1;1;1;2;5;3;5;2;4;3;18000;23000;20000;37;1; ;4;1;5;1
1067;1;3;3;4;3;4;2;3;1;3;6;0;0;0;0;0;1;0;0;0;1;3;4;5;4;4;2; ; ;5;3;4;1;5;1;1;16000;20000;18000;28;2;3;5;1;6;1
1068;1;2;2;3;2;3;3;2;1;5;5;0;0;0;1;1;0;0;0;0;3;5;3;1;3;5;2; ; ;2;5;5;5;5;3;1;12000;15000;13000;41;1; ;3;1;6;1
1069;1;3;3;4;3;2;4;3;1;3;5;0;0;1;0;1;0;0;0;0;1;3;3;2;3;3;2; ; ;4;5;3;5;5;3;7;2000;10000;9000;25;2;2;1;1;3;2
1070;1;5;4;3;5;4;1;1;1;5;11;0;0;0;1;1;1;0;0;0;3;2;4;3;4;3;2; ; ;1;4;1;3;4;2;1;12000;18000;15000;27;2;0;3;3;5;1
1071;1;2;2;3;2;1;3;2;5;5;7;0;1;0;0;0;0;0;0;0;5;4;3;1;3;3;2; ; ;1;4;3;4;5;1;7;11000;15000;13000;51;1; ;2;1;5;1
1072;1;5;5;5;5;4;3;3;1;1;12;0;0;1;0;0;1;0;0;0;5;4;2;1;3;5;2; ; ;5;5;3;3;5;3;1;9000;14000;12000;29;1; ;3;2;5;1
1073;1;4;4;4;4;5;1;2;1;5;5;0;0;0;0;1;0;0;0;0;5;4;5;3;5;4;1;1;1;5;5;1;1;4;4;2;13000;19000;15000;38;2;1;6;1;7;2
1074;1;4;4;5;4;3;2;3;2;1;9;0;0;0;0;1;0;0;0;0;1;5;5;1;4;4;1;1;1;5;4;1;5;4;1;5;14000;18000;15000;38;2;2;6;2;7;1
1075;1;4;5;5;4;4;4;3;1;5;9;0;0;0;0;1;1;0;0;0;1;3;4;2;4;5;2; ; ;5;3;4;5;4;2;5;12000;16000;14000;36;2;2;5;1;2;1
1076;1;1;1;1;4;4;1;2;1;1;4;0;0;1;1;0;0;0;0;0;1;3;5;1;4;5;1;1;2;2;4;3;1;3;1;1;2000;10000;7000;45;4;2;1;3;4;1
1077;1;3;2;4;3;4;1;3;1;5;6;0;0;0;1;1;1;0;0;0;2;4;4;4;4;5;2; ; ;1;4;5;3;4;1;3;14000;20000;18000;41;2;3;5;3;7;1
1078;1;3;3;4;3;3;3;2;1;5;9;0;0;1;1;1;0;0;0;0;5;3;3;1;2;5;2; ; ;3;5;4;2;2;1;1;11000;18000;16000;39;1; ;1;5;3;1
1079;1;2;2;3;2;2;4;1;2;5;6;0;0;0;0;1;1;0;0;0;5;3;4;1;4;3;1;2; ;4;5;1;1;3;2;1; ;21000;17000;39;2;2;3;2;5;1
1080;1;2;2;2;2;2;3;3;1;2;5;0;0;0;1;1;0;0;0;0;5;2;3;3;4;4;2; ; ;5;3;1;2;4;2;2; ;10000;7000;41;1; ;2;1;2;2
1081;1;4;4;4;4;4;2;3;1;5;13;0;0;0;1;0;0;0;0;0;4;5;4;2;3;5;2; ; ;1;5;4;3;2;3;1;10000;14000;11000;60;2;1;1;2;3;1
1082;1;2;2;2;2;2;3;1;2;1;1;0;0;0;0;1;1;0;0;0;2;3;2;2;4;4;2; ; ;5;4;3;3;5;3;2;6000;10000;7000;41;2;3;2;1;2;2
1083;1;1;2;1;1;4;3;2;1;2;2;0;0;1;0;0;0;0;0;0;1;1;3;5;4;4;1;1;1;1;4;1;1;3;3;9;10000;14000;11000;48;1; ;3;5;5;1
1084;1;2;2;2;2;1;5;2;1;5;6;0;0;0;0;0;0;0;0;0;1;4;3;1;4;5;2; ; ;5;4;3;5;5;2;3;5000;10000;8000;33;1; ;1;1;1;1
1085;1;3;3;4;3;4;4;1;1;5;4;0;0;0;1;1;0;0;0;0;1;4;4;1;3;4;2; ; ;1;5;1;1;2;1;8; ;10000;8000;22;4;4;2;1;3;2
1086;1;3;3;3;4;3;2;2;4;4;4;1;0;0;0;1;1;0;0;0;1;3;3;1;4;5;2; ; ;1;4;4;3;5;2;1;1000;10000;7000;35;5;0;3;1;4;1
1087;1;4;3;4;5;4;2;1;3;5;9;0;0;0;0;0;0;0;0;0;4;3;2;1;4;4;2; ; ;5;5;3;4;4;1;6;11000;17000;15000;32;1; ;2;2;4;1
1088;1;2;3;2;2;1;5;1;1;1;6;0;0;0;0;1;0;0;0;0;5;5;1;1;3;4;2; ; ;4;5;5;5;4;2;2;15000;20000;19000;43;2;2;2;1;5;2
1089;1;4;3;5;4;4;3;1;1;3;7;0;0;0;1;1;0;0;0;0;4;4;2;1;4;3;2; ; ;5;4;4;2;5;1;1;19000;22000;20000;29;2;1;5;5;7;1
1090;1;1;1;1;1;1;5;1;2;1;2;0;0;0;1;1;1;0;0;0;5;4;5;2;5;4;1;1;2;1;4;1;5;3;1;2;6000;11000;7000;30;1; ;1;1;2;2
1091;1;1;1;2;1;2;5;3;5;4;3;0;0;0;0;0;0;0;0;0;3;3;3;5;4;5;2; ; ;4;5;5;1;4;3;3;12000;17000;15000;24;1; ;2;1;4;1
1092;1;1;1;1;1;2;3;3;1;1;1;0;0;0;1;1;0;0;0;0;5;4;4;2;4;4;1;1;2;1;5;1;1;5;1;2;1000;10000;7000;37;2;0;3;1;1;2
1093;1;4;3;5;4;4;1;1;2;2;9;0;0;0;1;1;0;0;0;0;4;4;5;2;4;5;1;1;4;4;5;3;2;4;1;1;12000;16000;13000;34;4;2;4;1;5;1
1094;1;1;1;1;1;3;3;1;1;3;2;0;0;0;0;1;0;0;0;0;3;3;3;2;4;5;2; ; ;3;5;4;4;3;1;4;11000;17000;14000;44;1; ;2;5;5;1
1095;1;2;2;3;2;2;1;3;2;4;6;0;0;0;0;1;0;0;0;0;5;3;2;3;4;5;2; ; ;4;4;2;3;4;1;6;17000;22000;20000;40;1; ;3;3;5;1
1096;1;2;2;2;2;1;3;1;4;5;7;0;0;0;0;1;0;0;0;0;5;5;1;1;4;5;2; ; ;4;5;4;1;5;3;2;14000;18000;16000;38;2;3;3;3;5;2
1097;1;2;1;2;2;2;5;1;1;5;5;1;0;0;0;1;0;0;0;0;5;5;2;2;4;4;2; ; ;1;5;1;2;3;1;3;4000;10000;7000;45;1; ;4;2;2;2
1098;1;1;1;2;1;2;5;1;1;4;5;0;0;0;0;1;1;0;0;0;5;4;5;1;4;3;1;1;1;4;5;2;5;3;3;1;18000;25000;22000;50;1; ;3;3;6;1
1099;1;2;2;3;1;3;3;2;1;1;6;0;0;1;1;1;1;0;0;0;5;1;2;1;3;5;2; ; ;5;3;3;3;3;1;1;5000;10000;8000;34;5;4;1;1;3;1
1100;1;5;4;3;1;5;1;1;2;5;13;0;0;0;0;0;1;0;0;0;4;3;4;3;4;5;2; ; ;2;4;5;2;2;1;3;13000;17000;16000;37;2;1;4;1;6;1
1101;1;2;2;2;2;2;3;4;2;5;4;0;0;0;1;1;0;0;0;0;4;5;2;2;4;4;2; ; ;5;4;5;5;4;1;5;14000;19000;17000;44;2;2;4;2;7;1
1102;1;3;4;4;3;4;4;2;1;5;7;0;0;0;0;0;0;0;0;0;4;5;2;1;4;2;2; ; ;4;4;4;3;4;3;1;15000;20000;19000;26;2;3;5;1;6;1
1103;1;3;3;4;3;4;1;2;2;1;6;0;0;0;0;1;0;0;0;0;5;3;5;2;5;5;1;1;1;1;5;1;2;5;1;2;7000;14000;9000;29;2;1;2;1;3;2
1104;1;4;4;4;4;4;2;2;5;5;12;0;0;0;0;1;0;0;0;0;5;3;1;1;4;5;2; ; ;5;5;1;5;5;1;1;14000;20000;18000;38;1; ;3;1;5;1
1105;1;2;2;3;2;1;5;1;2;2;6;0;0;0;1;1;0;0;0;0;1;4;1;2;5;4;2; ; ;3;5;4;4;2;2;1;16000;22000;19000;52;2;1;6;1;7;1
1106;1;5;4;5;5;4;3;1;5;3;10;0;1;1;1;1;1;0;0;0;5;5;3;1;3;5;2; ; ;4;4;1;4;5;1;3;5000;10000;8000;24;4;1;4;1;1;1
1107;1;3;2;4;3;3;3;2;3;1;7;0;0;1;0;1;0;0;0;0;5;5;4;1;3;3;2; ; ;5;5;1;5;3;1;5;3000;10000;8000;36;4;2;3;1;4;1
1108;1;4;3;4;4;5;1;2;1;3;7;0;0;0;0;1;0;0;0;0;5;4;5;3;4;3;1;1;1;5;5;2;1;5;1;5;8000;12000;8000;45;4;3;2;1;5;2
1109;1;5;5;4;5;5;1;2;1;4;12;0;0;1;1;1;1;0;0;0;4;4;2;1;5;3;1;1;4;1;5;1;1;5;5;3;6000;13000;9000;33;2;2;3;3;5;1
1110;1;2;2;2;2;2;4;1;1;1;3;0;0;0;1;0;0;0;0;0;5;4;3;1;4;3;2; ; ;3;5;4;3;3;2;1;11000;17000;15000;42;1; ;3;1;5;1
1111;1;4;4;4;4;3;4;1;1;1;16;0;0;0;0;1;0;0;0;0;3;5;4;4;3;4;2; ; ;4;4;1;2;5;2;1;11000;16000;15000;42;1; ;4;1;6;1
1112;1;3;2;3;3;3;2;2;1;5;6;0;0;0;0;1;0;0;0;0;5;3;4;2;4;4;2; ; ;5;5;5;2;3;2;2;1000;10000;8000;25;2;3;2;1;1;2
1113;1;3;3;4;3;3;1;2;2;4;9;0;0;1;0;1;0;0;0;0;5;3;2;3;4;5;2; ; ;4;5;5;5;5;2;1; ;10000;8000;34;2;0;1;2;1;1
1114;1;3;3;4;3;2;3;2;1;5;10;0;0;0;1;1;1;0;0;1;5;4;4;2;5;4;1;1;2;3;5;3;5;5;2;4;1000;10000;6000;46;2;2;6;2;3;2
1115;1;4;4;4;4;3;2;1;4;2;7;0;0;1;1;0;0;0;0;1;5;2;4;1;4;5;2; ; ;3;4;1;5;5;2;4;9000;15000;12000;25;4;1;4;1;5;1
1116;1;1;2;2;1;2;3;1;2;5;4;0;0;0;0;1;0;0;0;0;5;3;3;2;5;3;1;1;1;1;5;2;4;3;1;1;2000;10000;6000;43;1; ;3;1;2;1
1117;1;4;4;4;4;5;3;1;1;5;8;0;0;1;0;1;0;0;0;0;1;4;4;1;4;5;2; ; ;2;3;1;5;5;1;1;10000;14000;12000;31;4;3;1;1;3;1
1118;1;2;2;3;2;2;5;2;2;5;7;0;0;0;0;0;1;0;0;0;4;3;4;1;4;4;2; ; ;5;5;4;5;5;1;2;9000;12000;10000;57;4;2;3;1;2;1
1119;1;1;1;2;1;2;5;2;3;3;5;0;1;0;1;1;0;0;0;0;5;3;1;2;4;5;2; ; ;3;4;1;3;5;1;5;9000;14000;12000;40;4;0;3;1;2;2
1120;1;1;1;2;1;2;5;2;4;1;1;0;0;0;0;1;1;0;0;0;4;1;3;1;4;5;2; ; ;4;5;5;2;2;2;2;8000;13000;11000;36;1; ;2;1;4;2
1121;1;5;1;1;5;5;2;2;1;5;11;0;0;0;0;1;1;0;0;0;4;5;4;1;5;5;1;1;3;5;4;3;5;5;1;5;11000;15000;11000;36;2;1;5;1;6;1
1122;1;5;5;5;5;4;3;1;1;1;7;0;0;0;1;1;1;0;0;0;3;2;2;3;3;5;2; ; ;3;5;5;1;1;1;3;18000;21000;19000;32;2;0;5;1;7;1
1123;1;3;3;4;3;4;4;1;4;1;7;0;0;0;1;1;0;0;0;0;5;5;4;4;3;5;2; ; ;3;5;1;5;5;4;6;8000;13000;11000;49;2;0;1;1;3;1
1124;1;3;2;3;3;3;5;2;2;5;2;0;0;1;0;1;0;0;0;0;4;2;5;5;5;5;1;1;3;5;5;1;3;1;1;2;7000;10000;6000;38;4;2;4;1;5;2
1125;1;4;4;5;4;4;2;2;1;2;7;0;0;0;0;0;1;0;1;0;5;2;2;1;4;3;2; ; ;5;4;5;1;5;2;5;7000;12000;10000;41;2;0;5;1;2;1
1126;1;4;4;4;4;5;3;1;1;1;7;0;0;0;0;1;0;0;1;0;5;5;4;2;4;4;2; ; ;5;5;5;5;3;1;8;12000;15000;13000;37;4;1;4;1;5;1
1127;1;1;1;2;1;2;2;2;5;3;3;0;1;0;1;0;0;0;0;0;3;4;1;3;3;4;2; ; ;5;5;5;3;3;4;3;4000;10000;8000;49;1; ;3;1;5;1
1128;1;3;4;4;3;3;4;1;1;4;6;0;0;0;1;1;0;0;0;0;3;2;4;3;4;4;2; ; ;4;4;1;4;5;2;9;21000;25000;23000;37;2;1;5;1;6;2
1129;1;1;1;1;1;2;5;3;1;1;3;1;0;0;1;0;0;0;0;0;2;5;4;3;5;4;1;1;2;1;4;3;5;3;1;2;12000;17000;13000;28;2;2;5;2;7;1
1130;1;4;4;4;4;4;3;4;1;5;9;0;0;0;1;0;1;0;0;0;3;5;4;1;5;5;2; ; ;1;5;5;5;5;1;2;4000;10000;8000;36;4;2;3;5;5;1
1131;1;3;2;3;3;2;3;2;1;4;9;0;0;0;0;1;0;0;0;0;3;3;3;2;4;5;2; ; ;2;5;1;5;4;2;6;5000;10000;7000;29;4;1;1;1;2;1
1132;1;4;5;4;4;4;4;2;1;5;10;0;0;0;0;0;0;0;0;0;5;4;3;3;4;5;1;1;2;4;4;2;5;5;1;1;19000;23000;20000;38;1; ;4;1;5;1
1133;1;1;1;1;1;1;5;2;3;1;5;0;0;0;0;1;0;0;0;0;4;5;3;4;5;5;1;1;3;1;5;1;1;5;1;3; ;12000;8000;47;2;1;4;1;2;2
